no,가격(만원)
12262,1952.3022
12263,1100.7188
12264,1493.6838
12265,669.158
12266,4349.442
12267,692.17773
12268,371.23596
12269,343.16434
12270,3077.9558
12271,437.99078
12272,369.95648
12273,535.108
12274,406.59943
12275,918.1143
12276,320.56342
12277,891.77527
12278,1073.3291
12279,480.58032
12280,1906.924
12281,767.7489
12282,869.9459
12283,725.85846
12284,1060.7662
12285,2417.375
12286,1736.2583
12287,1077.5853
12288,453.51624
12289,629.8657
12290,2842.902
12291,4299.0527
12292,377.44995
12293,225.73218
12294,2032.7151
12295,543.0815
12296,475.5704
12297,1731.3115
12298,2279.4272
12299,706.1687
12300,489.90796
12301,1643.9185
12302,3032.4968
12303,1356.5192
12304,3622.6467
12305,2556.7283
12306,3156.4497
12307,2002.7373
12308,1299.8442
12309,2014.2587
12310,342.8102
12311,219.43286
12312,1267.3312
12313,2602.514
12314,485.8016
12315,872.4692
12316,1735.9178
12317,596.69196
12318,609.7179
12319,515.8865
12320,1749.0249
12321,1168.8898
12322,438.39285
12323,2842.9307
12324,905.92395
12325,409.07977
12326,423.60867
12327,701.04767
12328,667.792
12329,6766.3203
12330,1063.5885
12331,975.1772
12332,677.90686
12333,1659.6703
12334,659.13824
12335,1437.4231
12336,7977.766
12337,663.16675
12338,288.57977
12339,559.7526
12340,867.9983
12341,881.0481
12342,1072.2615
12343,869.2643
12344,1149.604
12345,488.53183
12346,1060.2378
12347,405.49658
12348,3112.708
12349,1737.3247
12350,3206.894
12351,1220.4941
12352,3175.4106
12353,271.16296
12354,1178.648
12355,510.48392
12356,575.6222
12357,453.42325
12358,1089.5612
12359,401.46155
12360,675.2162
12361,1096.3351
12362,738.22705
12363,281.28702
12364,891.77527
12365,475.77658
12366,954.34674
12367,648.5326
12368,1360.9111
12369,2213.3389
12370,1227.7865
12371,400.91846
12372,3040.7036
12373,2385.2666
12374,2134.1113
12375,2160.2417
12376,581.59717
12377,1059.3344
12378,775.9748
12379,1242.1738
12380,2184.791
12381,502.28165
12382,1476.3822
12383,988.0121
12384,687.502
12385,775.10425
12386,980.3441
12387,350.0635
12388,939.43097
12389,1353.9653
12390,794.0635
12391,1767.4143
12392,283.46262
12393,704.9733
12394,550.26086
12395,729.7319
12396,1512.8539
12397,1399.7738
12398,200.21515
12399,251.57019
12400,430.4214
12401,759.8006
12402,1834.2133
12403,381.156
12404,588.5532
12405,490.71878
12406,1667.5833
12407,3981.2651
12408,440.26196
12409,776.73914
12410,1141.6743
12411,542.047
12412,348.77875
12413,2209.1753
12414,1318.6439
12415,898.8276
12416,795.4401
12417,1274.9142
12418,473.0795
12419,1336.1842
12420,3300.099
12421,509.34814
12422,1720.8018
12423,1855.7151
12424,1684.0454
12425,4551.342
12426,316.74725
12427,1036.8353
12428,950.82733
12429,2070.6116
12430,1570.6794
12431,665.1996
12432,321.29257
12433,937.68463
12434,315.44492
12435,1094.2712
12436,929.1441
12437,735.48206
12438,2854.237
12439,853.29865
12440,2441.945
12441,454.90997
12442,1315.708
12443,1200.4435
12444,2246.8394
12445,433.70078
12446,369.75647
12447,1355.8176
12448,400.40726
12449,494.74295
12450,384.43915
12451,1614.6207
12452,1713.158
12453,1017.85913
12454,963.6245
12455,989.9414
12456,3901.784
12457,436.22635
12458,1600.9773
12459,3698.3127
12460,905.8353
12461,890.6819
12462,800.49835
12463,763.72504
12464,1638.1775
12465,2767.35
12466,783.3198
12467,935.77264
12468,1994.9017
12469,532.19226
12470,540.6769
12471,1773.6365
12472,440.24112
12473,341.09427
12474,2462.1797
12475,1947.898
12476,3240.6184
12477,1899.252
12478,541.89764
12479,1837.745
12480,800.49835
12481,344.8173
12482,896.28894
12483,1439.4045
12484,3748.3604
12485,5403.622
12486,954.34674
12487,3224.232
12488,3539.8699
12489,1050.3456
12490,2523.4124
12491,2076.3728
12492,660.2869
12493,1631.5192
12494,776.9249
12495,5133.836
12496,1349.769
12497,509.49976
12498,644.2374
12499,1012.79535
12500,579.3782
12501,736.48254
12502,669.5771
12503,925.8762
12504,3101.5479
12505,1189.5991
12506,514.3269
12507,6812.4795
12508,749.6495
12509,1802.0386
12510,1739.839
12511,337.50513
12512,1212.5323
12513,936.76886
12514,223.84354
12515,912.5172
12516,960.2611
12517,2110.1514
12518,2225.5583
12519,1005.54645
12520,859.5089
12521,990.2179
12522,1343.8197
12523,738.48975
12524,351.77197
12525,521.84393
12526,663.35425
12527,745.33057
12528,420.7413
12529,760.2324
12530,514.18445
12531,767.42126
12532,540.0645
12533,1972.2029
12534,1232.7465
12535,667.8848
12536,482.43634
12537,1302.8984
12538,1312.967
12539,690.65796
12540,2163.384
12541,1906.2809
12542,954.34674
12543,2398.2324
12544,2757.9082
12545,536.6696
12546,651.96814
12547,487.7633
12548,1235.3483
12549,2516.9976
12550,3594.8862
12551,1633.2661
12552,491.4145
12553,1001.1099
12554,1211.9944
12555,1344.8994
12556,1033.3823
12557,952.9702
12558,945.08655
12559,768.489
12560,1651.6901
12561,1101.5823
12562,493.5431
12563,548.2804
12564,2285.8728
12565,345.38898
12566,1394.6174
12567,1734.4658
12568,851.9851
12569,621.99194
12570,415.01694
12571,2349.861
12572,687.35956
12573,511.61047
12574,1282.9845
12575,440.70383
12576,2610.997
12577,3470.625
12578,3556.1736
12579,470.6621
12580,1785.7361
12581,340.11676
12582,1710.6023
12583,2396.4094
12584,585.3129
12585,487.36517
12586,1162.6519
12587,1232.7465
12588,641.5478
12589,402.62564
12590,2523.9854
12591,1122.7665
12592,907.5211
12593,3118.147
12594,944.13965
12595,1187.0138
12596,2563.5415
12597,401.26624
12598,1074.5408
12599,244.47433
12600,1195.2289
12601,1445.0339
12602,1536.9869
12603,1023.7293
12604,4520.9062
12605,573.22217
12606,1192.2408
12607,1783.3708
12608,1132.5387
12609,506.2843
12610,711.4701
12611,891.80634
12612,702.66077
12613,586.4819
12614,745.9657
12615,612.2506
12616,466.6037
12617,1691.9792
12618,635.217
12619,1343.7761
12620,2279.5828
12621,776.9249
12622,471.64035
12623,253.7268
12624,3440.2366
12625,2544.3752
12626,1055.2302
12627,1824.8813
12628,542.047
12629,4138.9453
12630,1683.328
12631,1533.489
12632,1060.7662
12633,1512.8539
12634,898.5951
12635,446.97665
12636,421.8212
12637,852.0193
12638,408.02246
12639,458.10202
12640,849.0012
12641,660.84595
12642,613.6851
12643,498.20914
12644,1689.493
12645,769.83386
12646,1545.6754
12647,1212.5323
12648,3113.1118
12649,476.986
12650,1060.0698
12651,851.9851
12652,525.1227
12653,1237.4949
12654,2341.7324
12655,1577.2468
12656,990.46606
12657,593.3871
12658,523.92084
12659,1603.8438
12660,1213.6769
12661,1333.6838
12662,293.94885
12663,985.85925
12664,1108.3097
12665,587.25726
12666,1056.8947
12667,3144.128
12668,474.53824
12669,769.5968
12670,975.9064
12671,1122.7665
12672,540.7688
12673,759.2102
12674,660.84595
12675,1146.4777
12676,410.40747
12677,1524.7585
12678,794.7374
12679,1867.918
12680,455.22205
12681,1349.5906
12682,950.82733
12683,1186.7821
12684,2603.8848
12685,576.7173
12686,404.68387
12687,1836.7466
12688,1063.5885
12689,1072.2615
12690,1783.0637
12691,2513.0923
12692,1093.1046
12693,871.24927
12694,950.82733
12695,1222.4001
12696,1773.6365
12697,1044.9169
12698,1080.7169
12699,2010.4512
12700,1847.9086
12701,3289.745
12702,1845.9524
12703,1547.9028
12704,342.13593
12705,2701.5378
12706,332.95654
12707,1011.0676
12708,565.4795
12709,3504.0186
12710,808.1265
12711,746.49304
12712,399.68515
12713,888.8363
12714,2004.3556
12715,684.5098
12716,1071.8956
12717,886.0031
12718,409.3591
12719,1194.6382
12720,1865.2028
12721,735.4785
12722,432.42725
12723,730.8495
12724,1184.461
12725,1329.4768
12726,1835.2952
12727,482.93198
12728,1226.8236
12729,1046.1809
12730,1337.4817
12731,804.68
12732,825.3675
12733,1477.1187
12734,868.3995
12735,3360.5718
12736,913.0366
12737,5745.9937
12738,444.8454
12739,1227.8328
12740,3128.456
12741,510.25836
12742,414.9953
12743,1230.3309
12744,1105.0292
12745,1146.2692
12746,550.86
12747,487.74677
12748,1921.7395
12749,1011.55664
12750,997.95685
12751,1001.25903
12752,7795.927
12753,495.3539
12754,1499.0781
12755,692.2422
12756,620.87244
12757,1412.2069
12758,375.2743
12759,888.2285
12760,1433.6187
12761,928.9548
12762,1327.3152
12763,924.8911
12764,666.3744
12765,282.93317
12766,1025.5099
12767,962.70087
12768,862.9737
12769,387.94095
12770,621.0231
12771,1717.0547
12772,1655.5339
12773,816.73956
12774,1666.1875
12775,1159.4785
12776,730.4116
12777,318.33618
12778,495.05106
12779,1320.046
12780,3790.441
12781,1509.3346
12782,495.2803
12783,1291.5643
12784,2556.7283
12785,294.1289
12786,2300.6558
12787,1033.2507
12788,3440.2366
12789,386.58722
12790,804.8967
12791,1436.3
12792,768.7628
12793,1153.9014
12794,1693.3611
12795,1603.4849
12796,834.004
12797,423.3755
12798,486.31326
12799,677.87195
12800,704.2045
12801,1022.2825
12802,424.59564
12803,1612.179
12804,345.51685
12805,3257.6785
12806,2969.264
12807,723.0254
12808,2192.6387
12809,1071.8956
12810,1423.8506
12811,1100.7188
12812,1301.5455
12813,801.23517
12814,432.75702
12815,986.8837
12816,1419.7758
12817,1799.669
12818,799.9245
12819,4216.542
12820,211.96896
12821,723.56244
12822,491.98373
12823,781.2808
12824,1488.8707
12825,880.3401
12826,1717.4938
12827,409.283
12828,1195.9558
12829,2725.6006
12830,1593.74
12831,666.3744
12832,3049.2324
12833,1343.426
12834,1590.6116
12835,878.0405
12836,1167.6298
12837,560.6009
12838,753.29095
12839,2851.2747
12840,1817.3953
12841,308.1826
12842,1162.41
12843,459.27844
12844,287.3291
12845,419.7737
12846,5765.0103
12847,2036.319
12848,1100.7188
12849,766.8762
12850,1109.177
12851,297.03708
12852,1723.4705
12853,3627.5298
12854,2455.617
12855,771.94946
12856,351.4624
12857,1941.4213
12858,1195.2203
12859,953.74243
12860,1418.6421
12861,504.598
12862,1581.4926
12863,2548.21
12864,640.15186
12865,682.9051
12866,2602.514
12867,945.295
12868,666.5937
12869,301.58994
12870,735.4785
12871,872.0786
12872,1868.0471
12873,848.3506
12874,500.022
12875,523.5948
12876,2503.5845
12877,1740.5938
12878,1160.5409
12879,945.7657
12880,838.32245
12881,2443.017
12882,418.06253
12883,324.12006
12884,1270.677
12885,317.3736
12886,459.19922
12887,805.5991
12888,1221.2311
12889,1434.526
12890,1806.6588
12891,1174.3375
12892,732.8774
12893,1883.8591
12894,2979.9863
12895,686.5057
12896,455.22205
12897,466.96326
12898,2039.9264
12899,584.1809
12900,685.8192
12901,756.21326
12902,3377.667
12903,414.8634
12904,1035.0548
12905,1448.2672
12906,971.2991
12907,724.5208
12908,1264.2626
12909,807.6721
12910,1106.0317
12911,476.42792
12912,384.27875
12913,659.4301
12914,541.6197
12915,1186.1213
12916,1650.9203
12917,2732.0596
12918,500.68158
12919,1024.2307
12920,1919.8279
12921,422.00793
12922,851.2663
12923,2083.6692
12924,1304.5303
12925,1578.874
12926,2556.7283
12927,467.48236
12928,2109.4558
12929,822.1607
12930,1369.9673
12931,543.0815
12932,324.28937
12933,205.14581
12934,446.74344
12935,484.05847
12936,853.29865
12937,1581.568
12938,1836.2078
12939,875.00397
12940,469.88098
12941,3032.4968
12942,1897.0532
12943,474.53824
12944,983.2933
12945,1713.5576
12946,1676.3447
12947,507.7569
12948,871.53217
12949,6086.1943
12950,4695.705
12951,789.8691
12952,1453.6128
12953,1584.2817
12954,748.5564
12955,970.433
12956,487.7633
12957,2162.5298
12958,1402.2507
12959,310.7208
12960,1000.2273
12961,512.38715
12962,370.37152
12963,457.858
12964,1412.2069
12965,259.63324
12966,820.68695
12967,1243.6152
12968,1020.76807
12969,437.81415
12970,392.457
12971,571.01105
12972,426.187
12973,508.53137
12974,294.9491
12975,485.92883
12976,1276.7188
12977,1703.21
12978,1198.5985
12979,464.28323
12980,2421.9758
12981,1860.8235
12982,997.95685
12983,1160.2534
12984,968.2111
12985,2133.2878
12986,718.17413
12987,940.0904
12988,1491.6526
12989,688.7586
12990,505.51495
12991,3865.3088
12992,1843.9033
12993,700.629
12994,1200.3123
12995,219.30646
12996,1100.4419
12997,1072.2615
12998,899.6501
12999,1596.0366
13000,784.84155
13001,4919.988
13002,885.24634
13003,2797.21
13004,2888.1416
13005,1385.175
13006,834.8896
13007,899.6501
13008,2911.3306
13009,343.16434
13010,873.77966
13011,1945.9103
13012,372.78107
13013,360.2171
13014,1081.9637
13015,1025.5099
13016,2208.5715
13017,1630.9868
13018,2089.4067
13019,603.5096
13020,526.9285
13021,2850.989
13022,648.23535
13023,1103.1816
13024,986.7778
13025,707.6411
13026,963.51917
13027,1311.0745
13028,945.295
13029,1078.6489
13030,3715.6897
13031,609.83704
13032,2351.0205
13033,706.7196
13034,836.2119
13035,423.36212
13036,2556.7283
13037,252.83586
13038,706.1687
13039,274.83093
13040,971.2991
13041,1884.4236
13042,1741.294
13043,1060.2378
13044,1025.5099
13045,827.3582
13046,2019.9093
13047,389.3173
13048,1616.8818
13049,1202.2604
13050,603.78
13051,1267.5428
13052,287.08008
13053,3497.453
13054,1318.6439
13055,1666.1875
13056,640.1617
13057,1220.5518
13058,4185.6367
13059,1277.0045
13060,1484.7864
13061,241.04608
13062,401.4445
13063,1456.8667
13064,821.37213
13065,1687.8478
13066,327.1081
13067,1194.9557
13068,537.0669
13069,236.60104
13070,1536.9869
13071,3075.1587
13072,590.02673
13073,1988.3541
13074,1630.3683
13075,501.0968
13076,1192.2471
13077,1009.0813
13078,249.65474
13079,412.89954
13080,822.88324
13081,1119.8141
13082,1793.643
13083,1313.4603
13084,1639.1447
13085,1087.6503
13086,496.8883
13087,693.9739
13088,1195.2289
13089,1581.4926
13090,578.2637
13091,2745.1492
13092,691.4724
13093,495.2803
13094,950.2611
13095,497.1393
13096,473.9146
13097,1220.4941
13098,766.478
13099,875.00397
13100,935.3872
13101,597.50757
13102,1047.5969
13103,435.6005
13104,462.01755
13105,645.86304
13106,1012.0304
13107,364.7442
13108,2547.9778
13109,3493.1917
13110,2655.1287
13111,1230.0298
13112,862.9737
13113,365.21136
13114,1082.4198
13115,1484.7864
13116,326.63232
13117,325.0971
13118,1537.3434
13119,779.72986
13120,628.2734
13121,2556.7283
13122,3604.9895
13123,325.8219
13124,1197.002
13125,893.3296
13126,1211.8677
13127,2341.1763
13128,586.3449
13129,375.2743
13130,964.9598
13131,1384.834
13132,632.2871
13133,1229.5544
13134,419.28503
13135,1190.8187
13136,3776.9202
13137,656.0948
13138,851.3126
13139,5137.167
13140,656.803
13141,464.75403
13142,244.47433
13143,859.66077
13144,2062.237
13145,391.9071
13146,1919.4341
13147,443.04178
13148,1060.7662
13149,1229.1549
13150,330.84833
13151,2173.188
13152,2204.3906
13153,820.68695
13154,994.4818
13155,1699.0293
13156,898.5951
13157,2189.7463
13158,701.30316
13159,3088.0203
13160,775.5729
13161,2277.2764
13162,759.8572
13163,3331.8552
13164,3146.9966
13165,602.3427
13166,1258.0515
13167,719.595
13168,543.3386
13169,853.29865
13170,539.2017
13171,970.792
13172,423.6599
13173,354.08643
13174,637.8341
13175,2424.038
13176,917.677
13177,1060.4185
13178,318.45285
13179,2631.1443
13180,690.22473
13181,2421.418
13182,3210.8555
13183,950.82733
13184,3070.7114
13185,1194.9557
13186,734.82
13187,464.17874
13188,1412.2385
13189,3499.6824
13190,743.8647
13191,498.3884
13192,3349.1943
13193,1093.2831
13194,568.8875
13195,1914.7604
13196,2538.8467
13197,617.0739
13198,496.21902
13199,623.8785
13200,1512.0457
13201,339.46725
13202,2066.9717
13203,899.6501
13204,1887.7827
13205,3001.167
13206,1055.4015
13207,532.7272
13208,386.81314
13209,522.89185
13210,472.64047
13211,1433.0626
13212,1217.1339
13213,1722.4932
13214,290.75818
13215,538.43054
13216,1128.4329
13217,530.9081
13218,735.48206
13219,1038.6353
13220,851.9851
13221,2842.9307
13222,536.6696
13223,5840.4775
13224,959.2629
13225,985.85925
13226,1020.76807
13227,1495.2104
13228,543.5118
13229,692.907
13230,2601.459
13231,959.2629
13232,1113.4913
13233,1261.5518
13234,1145.3347
13235,965.9801
13236,2250.432
13237,2549.3418
13238,1412.831
13239,938.42883
13240,1123.6923
13241,1151.6699
13242,1146.1166
13243,405.31866
13244,995.8204
13245,614.7098
13246,2246.714
13247,3027.2766
13248,1496.6431
13249,489.51556
13250,491.15674
13251,485.6199
13252,3056.3472
13253,2443.1055
13254,335.93933
13255,967.3593
13256,431.49222
13257,310.567
13258,4843.829
13259,498.99908
13260,440.31287
13261,7527.3467
13262,219.32504
13263,1001.9044
13264,1356.9393
13265,1326.5881
13266,540.9047
13267,2537.5886
13268,5609.2627
13269,3057.3213
13270,996.3001
13271,1901.0922
13272,438.9822
13273,404.23746
13274,481.53262
13275,405.83282
13276,1933.758
13277,419.65033
13278,5639.5254
13279,954.9437
13280,2445.5728
13281,1644.593
13282,1284.3776
13283,257.0397
13284,995.75
13285,656.4292
13286,378.60718
13287,673.9959
13288,2223.557
13289,898.8276
13290,971.80505
13291,4052.573
13292,1419.7758
13293,1614.6207
13294,713.5973
13295,1116.6189
13296,1545.3112
13297,1685.2559
13298,722.46704
13299,1281.3857
13300,483.49167
13301,3315.1816
13302,684.1657
13303,985.9369
13304,457.20514
13305,783.358
13306,904.3473
13307,937.6837
13308,1544.6373
13309,378.25238
13310,324.66852
13311,1481.7848
13312,853.2587
13313,697.8543
13314,508.35233
13315,473.9146
13316,873.44727
13317,644.6467
13318,627.3885
13319,1600.2312
13320,618.2578
13321,1850.4591
13322,524.8831
13323,4801.851
13324,536.3267
13325,1052.0912
13326,773.50684
13327,1661.2825
13328,915.3858
13329,3983.9246
13330,2974.1897
13331,337.50513
13332,527.7279
13333,3497.74
13334,522.36053
13335,1654.1326
13336,465.14398
13337,1312.2473
13338,704.6274
13339,849.26965
13340,466.96326
13341,1188.521
13342,3145.958
13343,1244.8229
13344,3493.1917
13345,369.77948
13346,885.24634
13347,2582.9358
13348,1069.7588
13349,1099.5059
13350,364.5916
13351,498.2272
13352,1302.8555
13353,1502.4983
13354,1989.8108
13355,2246.8052
13356,1266.6044
13357,1988.3541
13358,616.8291
13359,3583.3003
13360,3748.3604
13361,2717.6814
13362,4465.8467
13363,614.7174
13364,1307.7227
13365,941.1608
13366,1145.94
13367,1749.0249
13368,497.68857
13369,889.3728
13370,677.8182
13371,5169.186
13372,540.7688
13373,960.6453
13374,1001.6252
13375,3359.0269
13376,841.6637
13377,3256.74
13378,510.3554
13379,459.20493
13380,1281.3857
13381,1221.2311
13382,425.05878
13383,304.24802
13384,339.3129
13385,406.53394
13386,939.13684
13387,2848.4783
13388,999.7342
13389,1021.0931
13390,863.9667
13391,462.11624
13392,369.83252
13393,970.35284
13394,858.48334
13395,1915.0364
13396,1024.0249
13397,440.24112
13398,1074.0204
13399,1613.585
13400,1303.6372
13401,851.9851
13402,3579.9382
13403,853.5117
13404,595.1947
13405,999.5882
13406,872.3159
13407,896.2992
13408,2056.8684
13409,505.26553
13410,782.40594
13411,442.8824
13412,3744.4578
13413,311.63953
13414,2169.8296
13415,1747.6636
13416,658.3175
13417,2295.9304
13418,7354.608
13419,2440.5488
13420,3440.2366
13421,1160.2534
13422,440.26196
13423,279.34772
13424,941.1608
13425,1831.435
13426,899.6333
13427,314.37405
13428,2072.954
13429,526.51764
13430,2514.1775
13431,785.89935
13432,1386.4493
13433,1316.2681
13434,1382.0771
13435,1924.1201
13436,463.42606
13437,776.9249
